ortholog/paralog1,paralog2,ortholog,score
K7JNW8,no,A0A087ZTW5,499.5
K7JNW9,no,A0A088AIR2,433.5
K7JNX3,no,A0A088A7T8,748.5
K7JNX6,no,A0A088AH41,107.0
K7JNY1,no,A0A088AC16,42.75
K7JNZ8,no,A0A088AB49,292.5
K7JP00,no,A0A087ZVW6,177.0
K7JP06,no,A0A088AB63,353.5
K7JP83,no,A0A087ZNJ4,103.0
K7JPA1,no,A0A088AGL4,412.0
K7JPA5,no,A0A088AFC4,185.0
K7JPA6,no,A0A088ANX2,181.0
K7JPA8,no,A0A088ASE5,1091.5
K7JPB4,no,A0A088AN09,150.0
K7JPB5,no,A0A088AAN4,125.0
K7JPB6,no,A0A087ZUU0,50.4
K7JPC0,no,A0A087ZYD8,78.55000000000001
K7JPC1,no,A0A088AE22,124.0
K7JPC3,no,A0A088AF58,169.5
K7JPC4,no,A0A088AMA6,705.5
K7JPC5,no,A0A087ZMY4,204.5
K7JPC6,no,A0A087ZMY8,168.0
K7JPC8,no,A0A087ZMZ7,93.6
K7JPD4,no,A0A087ZN13,120.0
K7JPE3,no,A0A087ZSX5,155.0
K7JPE4,no,A0A088A827,222.0
K7JPE5,no,A0A088ADC3,560.5
K7JPE7,no,A0A088A507,255.0
K7JPE8,no,A0A088A931,269.5
K7JPF3,no,A0A087ZVJ5,122.0
K7JPF6,no,A0A088AF16,855.0
K7JPF8,no,A0A087ZVH6,155.5
K7JPG1,no,A0A087ZYE1,333.5
K7JPJ2,no,A0A088ASM0,461.0
K7JPJ3,no,A0A088AIT8,558.5
K7JPJ5,no,A0A0B4J2N8,378.0
K7JPJ6,no,A0A088AEW2,77.19999999999999
K7JPJ8,no,A0A088AEW3,533.5
K7JPJ9,no,A0A088AEX2,464.5
K7JPK2,no,A0A088ATD2,907.0
K7JPK3,no,A0A088AS90,183.0
K7JPK8,no,A0A087ZNY8,130.5
K7JPK9,no,A0A088A2S1,169.0
K7JPL1,no,A0A088AES6,429.0
K7JPL3,no,A0A087ZWY0,311.5
K7JPL4,no,A0A088ALK2,484.5
K7JPM9,no,A0A088AQ76,238.0
K7JPN1,no,A0A088AME1,2825.5
K7JPN7,no,A0A087ZVH9,372.0
K7JPP4,no,A0A088AFD7,183.5
K7JQ24,no,A0A088AP87,314.0
K7JQ25,no,A0A088A943,118.0
K7JQ29,no,A0A088APE7,254.0
K7JQ37,no,A0A088ABR0,87.05
K7JQ78,no,A0A087ZV15,432.0
K7JQ82,no,A0A088A6Y4,1009.5
K7JQ83,no,A0A088A221,605.5
K7JQ86,no,A0A087ZVK2,573.5
K7JQB1,no,A0A088AHG8,181.0
K7JQB3,no,A0A087ZUU9,1128.0
K7JQC0,no,A0A088AQ66,315.0
K7JQC3,no,A0A088AM21,37.95
K7JQD1,no,A0A087ZU00,118.5
K7JQD5,no,A0A087ZU16,202.0
K7JQD7,no,A0A087ZXX1,68.9
K7JQE1,no,A0A088A1B3,1241.5
K7JQH1,no,A0A087ZQK8,155.0
K7JQH3,no,A0A088A5H0,397.5
K7JQI0,no,A0A088APV7,985.5
K7JQI6,no,A0A088ACZ0,787.0
K7JQI7,no,A0A088A6Q2,261.0
K7JQJ1,no,A0A088AD93,312.0
K7JQJ2,no,A0A088ACD9,140.5
K7JQJ3,no,A0A088AVN0,252.0
K7JQJ4,no,A0A088AVN1,186.0
K7JQJ6,no,A0A087ZP53,413.0
K7JQJ7,no,A0A088A294,388.5
K7JQJ8,no,A0A088A369,147.0
K7JQJ9,no,A0A088A5F5,356.0
K7JQK0,no,A0A088AK38,402.0
K7JQK2,no,A0A088AK25,184.5
K7JQK5,no,A0A088AK29,206.0
K7JQK6,no,A0A088AK98,1725.0
K7JQK7,no,A0A088AKK2,119.0
K7JQK8,no,A0A088AKK4,140.0
K7JQL0,no,A0A088AK33,222.0
K7JQL3,no,A0A088AC99,239.5
K7JQL5,no,A0A088ACG6,790.0
K7JQL6,no,A0A088AK35,210.0
K7JQL7,no,A0A088A6Z6,74.7
K7JQL9,no,A0A088A2F1,699.0
K7JQM2,no,A0A088ACX7,479.0
K7JQM3,no,A0A088ACX8,913.0
K7JQM9,no,A0A088AR94,2133.5
K7JQN2,no,A0A088AD80,137.0
K7JQN3,no,A0A088AD82,437.0
K7JQN4,no,A0A088AD83,107.0
K7JQN5,no,A0A088AK41,91.25
K7JQN8,no,A0A088A3M9,543.0
K7JQP3,no,J7ETA9,509.0
K7JQP4,no,A0A088AJ21,557.5
K7JQR3,no,A0A088AHG9,81.85
K7JQV1,no,A0A088ALZ7,30.8
K7JR19,no,A0A088ACU2,194.5
K7JR77,no,H9K909,237.0
K7JR89,no,A0A088AA14,95.5
K7JR90,no,A0A088AA15,658.0
K7JR91,no,A0A088AA16,362.5
K7JRA8,no,A0A087ZZE7,870.5
K7JRB0,no,A0A087ZQZ1,99.35
K7JRC0,no,A0A088AJU1,526.5
K7JRC1,no,A0A088A4V6,99.7
K7JRC3,no,A0A087ZRI2,81.1
K7JRC7,no,A0A087ZXZ0,246.0
K7JRC8,no,A0A088AFF0,101.0
K7JRC9,no,A0A088ATW8,35.4
K7JRE7,no,A0A087ZRU0,89.0
K7JRH6,no,A0A088A482,78.2
K7JRI1,no,A0A087ZUE3,78.6
K7JRK3,no,A0A087ZQ65,477.5
K7JRK5,no,A0A088AB95,113.5
K7JRK6,no,A0A087ZTD0,131.5
K7JRK8,no,A0A087ZV80,169.0
K7JRK9,no,A0A088A7M3,38.1
K7JRL2,no,A0A088A468,165.5
K7JRL5,no,A0A087ZX09,359.5
K7JRL7,no,A0A088AQP8,251.0
K7JRL8,no,A0A087ZT73,77.0
K7JRM1,no,A0A088A1E0,116.0
K7JRM4,no,A0A088ARI5,252.0
K7JRM5,no,A0A088A9T2,167.0
K7JRN1,no,A0A088AC17,123.0
K7JRN3,no,A0A087ZZI3,434.0
K7JRN5,no,A0A088A5P6,247.0
K7JRN6,no,A0A088A5P8,196.5
K7JRN8,no,A0A087ZP15,642.5
K7JRN9,no,A0A087ZNV1,738.0
K7JRP0,no,A0A088A5Q2,84.7
K7JRP2,no,A0A087ZNU1,430.0
K7JRP3,no,A0A088AQL2,311.5
K7JRP6,no,A0A088AC29,266.5
K7JRX0,no,A0A088AN30,253.0
K7JRY0,no,A0A088ASC6,204.0
K7JS01,no,A0A087ZRT8,155.5
K7JS03,no,A0A088AS24,134.5
K7JS08,no,A0A087ZSU1,537.5
K7JS51,no,A0A087ZY97,158.0
K7JS86,no,A0A088A6M7,226.5
K7JSG8,no,A0A087ZU07,98.2
K7JSH0,no,A0A087ZT24,51.8
K7JSN5,no,A0A088A6J9,73.6
K7JSN7,no,A0A088A6K3,72.8
K7JSP0,no,B4F7K7,867.5
K7JSP1,no,A0A088A371,181.0
K7JSV1,no,A0A088A7U2,486.5
K7JT31,no,A0A087ZXS0,446.5
K7JT32,no,A0A088AA21,544.0
K7JT33,no,A0A088AA22,373.0
K7JT45,no,A0A088AMG1,83.6
K7JT46,no,A0A087ZS37,105.1
K7JT47,no,A0A087ZS38,68.4
K7JT49,no,A0A087ZSE0,120.0
K7JT50,no,A0A088A1J2,744.0
K7JT61,no,A0A087ZSD3,101.0
K7JT65,no,A0A088ARA2,62.599999999999994
K7JT80,no,A0A087ZV51,294.5
K7JT85,no,A0A088A5E2,55.65
K7JTA1,no,A0A088A541,54.65
K7JTA2,no,A0A088A542,54.5
K7JTB0,no,A0A088ADF5,475.0
K7JTC7,no,A0A087ZSS6,786.0
K7JTC8,no,A0A088AD34,807.0
K7JTD0,no,A0A088AV31,189.0
K7JTD2,no,A0A087ZRM3,284.0
K7JTD8,no,A0A087ZU52,441.0
K7JTE0,no,A0A087ZXC5,91.7
K7JTE1,no,A0A088A888,42.55
K7JTE4,no,A0A088A5R2,209.0
K7JTE7,no,A0A087ZTN0,1071.0
K7JTF2,no,A0A087ZYI6,240.0
K7JTF3,no,A0A087ZYH0,501.0
K7JTF4,no,A0A087ZZ39,218.0
K7JTF5,no,A0A088ADS5,570.0
K7JTF6,no,A0A088A900,386.5
K7JTG0,no,A0A087ZSH1,263.0
K7JTG1,no,A0A088ADD0,372.5
K7JTG3,no,A0A087ZZ36,362.5
K7JTG5,no,A0A087ZZ38,359.0
K7JTG6,no,A0A088AVK3,1107.5
K7JTG7,no,A0A087ZYJ3,139.0
K7JTG8,no,A0A087ZYH4,652.0
K7JTH0,no,A0A087ZXM4,210.0
K7JTH2,no,A0A087ZXF4,113.5
K7JTI1,no,A0A088AU52,395.0
K7JTI2,no,A0A088A283,135.0
K7JTI7,no,A0A087ZYG7,121.0
K7JTM1,no,A0A088AGE1,153.0
K7JTM2,no,A0A088AB31,45.6
K7JTM5,no,A0A087ZND4,327.0
K7JTM7,no,A0A088AUS3,381.5
K7JTQ8,no,A0A088ANI4,241.0
K7JTR3,no,A0A088APU6,183.0
K7JTR4,no,A0A088AQ09,532.0
K7JTR5,no,A0A088AQ12,419.0
K7JTW3,no,A0A088AM25,212.0
K7JTW6,no,A0A088AHK9,359.0
K7JTX2,no,A0A088AB34,236.0
K7JTX3,no,A0A087ZZS6,73.6
K7JTX5,no,A0A087ZZW3,476.5
K7JTX6,no,A0A087ZZW4,167.5
K7JTX9,no,A0A088AAE9,419.0
K7JTZ4,no,A0A088AFC5,519.0
K7JTZ6,no,A0A088ASV9,228.0
K7JU00,no,A0A087ZPB7,75.9
K7JU02,no,A0A088A112,476.0
K7JU03,no,A0A088ADB4,98.4
K7JU07,no,A0A088A4H0,215.0
K7JU08,no,A0A088AGC0,48.9
K7JU09,no,A0A088AGC1,68.2
K7JU10,no,A0A088AGC2,93.45
K7JU14,no,A0A088A4F9,169.5
K7JU17,no,A0A087ZW98,208.5
K7JU20,no,A0A087ZW95,683.5
K7JU27,no,A0A088AGE7,305.0
K7JU35,no,A0A088AGF4,157.0
K7JU36,no,A0A088AGF9,248.0
K7JU37,no,A0A088AGG0,229.0
K7JU38,no,A0A088AGG2,142.0
K7JU39,no,A0A088AGG6,100.35
K7JU41,no,A0A087ZTX6,173.0
K7JU44,no,A0A087ZTX8,230.5
K7JU47,no,A0A088ADH6,146.5
K7JU70,no,A0A088ARY5,326.5
K7JU72,no,A0A088A7C0,366.0
K7JU73,no,A0A087ZZP0,206.5
K7JU74,no,A0A088A0B5,753.5
K7JU76,no,A0A088A0C2,82.05
K7JU79,no,A0A088A0F3,216.0
K7JU80,no,A0A088A9S7,42.55
K7JU83,no,A0A088ALR9,122.0
K7JU84,no,A0A088A2J7,376.0
K7JU85,no,A0A088ATD7,52.95
K7JU90,no,A0A088ATS6,161.0
K7JU93,no,A0A088ACY4,525.0
K7JU94,no,A0A088AM15,498.0
K7JU95,no,A0A088AM24,219.0
K7JU96,no,A0A088AM20,80.7
K7JU98,no,A0A088AGC9,227.0
K7JUC5,no,A0A087ZNV0,171.0
K7JUD0,no,A0A088A1Y1,60.3
K7JUD1,no,A0A087ZZX9,421.0
K7JUD2,no,A0A087ZZY1,63.9
K7JUD3,no,A0A088AQB0,1044.0
K7JUD6,no,A0A088A9G5,371.5
K7JUD8,no,A0A088AQ36,811.5
K7JUD9,no,A0A088AM89,45.1
K7JUE1,no,A0A088ABA3,373.5
K7JUE2,no,A0A088AQA1,604.0
K7JUE5,no,A0A087ZY85,214.5
K7JUE6,no,A0A088ARK5,263.0
K7JUE9,no,A0A088AQ98,399.5
K7JUF0,no,A0A088A5A5,127.0
K7JUF1,no,A0A088AQA6,371.0
K7JUF5,no,A0A087ZSD2,534.5
K7JUF7,no,A0A087ZS25,391.0
K7JUF8,no,A0A087ZS75,81.25
K7JUG0,no,A0A087ZRE5,387.0
K7JUG1,no,A0A088A4D3,636.0
K7JUG2,no,A0A088AVI3,523.5
K7JUI2,no,A0A088A7S5,336.0
K7JUI4,no,A0A088AI66,758.0
K7JUI5,no,A0A088AQP9,1182.0
K7JUM6,no,A0A087ZZD6,99.8
K7JUN0,no,A0A088ARH2,512.0
K7JUN1,no,A0A088ARH8,303.0
K7JUN2,no,A0A088AQL4,112.0
K7JUT4,no,A0A088ARJ6,457.5
K7JUZ3,no,A0A088AAZ1,1303.5
K7JUZ4,no,A0A088AW09,762.0
K7JUZ5,no,A0A087ZPQ6,244.0
K7JUZ6,no,A0A088AC25,402.0
K7JUZ7,no,A0A088AHP8,230.5
K7JV28,no,A0A087ZW66,396.0
K7JV32,no,A0A087ZWH7,273.0
K7JV33,no,A0A088A8P8,41.8
K7JV35,no,A0A088A9E1,158.5
K7JV36,no,A0A088A9E3,244.0
K7JV38,no,A0A087ZR83,225.0
K7JV41,no,A0A087ZRG0,942.0
K7JV43,no,A0A087ZT00,196.5
K7JV48,no,A0A088AIC6,70.1
K7JV64,no,A0A088AFW1,203.0
K7JV65,no,A0A087ZRF0,138.5
K7JV71,no,A0A088A411,685.0
K7JV83,no,A0A088AC61,311.5
K7JV87,no,A0A088A4S1,436.5
K7JVB0,no,A0A088A587,232.0
K7JVB2,no,A0A088ASN4,333.0
K7JVE3,no,A0A087ZN52,92.0
K7JVF6,no,A0A088AW30,31.0
K7JVG7,no,A0A087ZUU2,476.5
K7JVH0,no,A0A087ZWW9,204.0
K7JVH1,no,A0A087ZWX0,115.0
K7JVL8,no,A0A088A0Y2,368.5
K7JVV2,no,A0A088AA18,228.0
K7JVW4,no,A0A088AF30,51.2
K7JVZ5,no,A0A088ANQ2,71.8
K7JW20,no,A0A088AH44,59.7
K7JW21,no,A0A088AVM4,93.2
K7JW55,no,A0A088AUN0,94.19999999999999
K7JW92,no,A0A088ABI3,54.7
K7JWA0,no,A0A088A937,286.0
K7JWD9,no,A0A088ALN8,88.2
K7JWG1,no,A0A088AU69,391.0
K7JWG2,no,A0A088A694,170.0
K7JWG3,no,A0A087ZXE9,413.0
K7JWG4,no,A0A088AMI0,308.0
K7JWG5,no,A0A088AFG3,360.0
K7JWG7,no,A0A088ABN4,804.5
K7JWG8,no,A0A088A4H1,251.0
K7JWH0,no,A0A088A1Y9,1078.0
K7JWH1,no,A0A088A7B1,286.5
K7JWH2,no,A0A087ZWQ9,676.0
K7JWH3,no,A0A087ZWR0,154.0
K7JWH4,no,A0A087ZTL1,205.0
K7JWH5,no,A0A088A0X8,205.0
K7JWJ8,no,A0A087ZUH3,82.0
K7JWL0,no,A0A088A6V0,265.5
K7JWM9,no,A0A087ZTM5,108.5
K7JWQ7,no,A0A088AIZ7,130.0
K7JWR5,no,A0A088AR73,121.5
K7JWS7,no,A0A088A2H7,182.5
K7JWU6,no,A0A087ZW60,672.5
K7JWU7,no,A0A088ASS7,148.5
K7JWV0,no,A0A088A2R2,247.5
K7JWV2,no,A0A088A5F8,78.95
K7JWV3,no,A0A087ZP79,70.3
K7JWV5,no,A0A088A309,134.0
K7JWV6,no,A0A088AE25,375.0
K7JWW0,no,A0A088A9F4,696.0
K7JWW1,no,A0A088AIB8,171.0
K7JWW3,no,A0A088AI76,157.0
K7JWW4,no,A0A088AS71,93.0
K7JWW5,no,A0A088AS75,123.5
K7JWW6,no,A0A087ZXL1,497.5
K7JX01,no,A0A088AJZ7,521.0
K7JX05,no,A0A088AUS0,72.19999999999999
K7JX06,no,A0A088AUM0,167.0
K7JX08,no,A0A088A8P1,108.0
K7JX12,no,A0A088AV30,785.5
K7JX14,no,A0A088AUK1,107.5
K7JX15,no,A0A088AUK6,193.5
K7JX16,no,A0A088AEB8,315.0
K7JX18,no,A0A088ALX9,244.5
K7JX20,no,A0A088AE27,155.5
K7JX28,no,A0A088AEF0,127.0
K7JX33,no,A0A088AK67,400.5
K7JX48,no,A0A088AB17,111.0
K7JX62,no,A0A088A9Z6,130.0
K7JX79,no,A0A088AI63,800.5
K7JX80,no,A0A088AAJ9,146.0
K7JX82,no,A0A088AC45,483.0
K7JX83,no,A0A088A3D7,677.5
K7JX88,no,A0A088ACM7,162.0
K7JX91,no,A0A088AW51,915.5
K7JX97,no,A0A088A443,316.5
K7JX98,no,A0A088A444,696.0
K7JXA0,no,A0A088A5J0,41.6
K7JXA2,no,A0A088AED9,55.1
K7JXB1,no,A0A087ZNV8,170.5
K7JXB2,no,A0A087ZUU7,64.1
K7JXB3,no,A0A087ZWF4,128.5
K7JXC2,no,A0A087ZR41,399.0
K7JXC4,no,A0A088ALH0,873.5
K7JXC5,no,A0A088A3K5,105.0
K7JXC7,no,A0A087ZZC6,82.0
K7JXF9,no,A0A087ZT38,1059.0
K7JXG0,no,A0A088A7A5,37.9
K7JXH9,no,A0A088AAT6,955.5
K7JXJ8,no,A0A087ZVP5,105.0
K7JXM7,no,A0A088AQD4,191.5
K7JXN1,no,A0A088AFZ2,101.5
K7JXN2,no,A0A087ZTQ1,97.0
K7JXZ1,no,A0A088AW12,28.3
K7JY17,no,A0A087ZZ75,229.0
K7JY21,no,U3KQW2,74.3
K7JY43,no,A0A087ZMX3,239.0
K7JY46,no,A0A087ZN32,143.5
K7JY51,no,A0A088AFE2,192.0
K7JY53,no,A0A088AFC1,667.0
K7JY56,no,A0A088APD4,140.5
K7JY61,no,A0A088AQ54,61.6
K7JY64,no,A0A088AMT4,123.0
K7JY90,no,A0A088A2I8,68.2
K7JYC2,no,A0A088ANT2,75.1
K7JYC3,no,A0A088AKB3,151.5
K7JYE8,no,A0A088AB57,347.5
K7JYK4,no,A0A088A9M8,464.0
K7JYK6,no,A0A088ALL3,134.0
K7JYK7,no,A0A088AD31,278.0
K7JYM1,no,A0A087ZPX2,961.0
K7JYM2,no,A0A087ZY27,87.0
K7JYM3,no,A0A088AAX3,177.0
K7JYM4,no,A0A088A8Y5,49.5
K7JYN4,no,A0A088A2I5,262.0
K7JYN5,no,A0A087ZX91,86.44999999999999
K7JYN6,no,A0A088AES5,89.0
K7JYN7,no,A0A088AS94,72.4
K7JYQ6,no,A0A088APT1,89.95
K7JYQ7,no,A0A088A8B4,82.0
K7JYR3,no,A0A087ZQ24,63.9
K7JYY8,no,A0A088ALL9,56.2
K7JZ59,no,A0A087ZSK2,533.0
K7JZ61,no,A0A088A5Q8,38.7
K7JZ84,no,A0A087ZQX5,189.0
K7JZA0,no,A0A088AEL5,64.7
K7JZA2,no,A0A088ANP3,159.0
K7JZA6,no,A0A088A2Z8,71.2
K7JZD9,no,A0A087ZU15,197.0
K7JZE0,no,A0A088AQ68,66.25
K7JZF9,no,A0A088ACR3,289.0
K7JZG2,no,A0A088A939,69.3
K7JZK0,no,A0A088A054,155.5
K7JZN6,no,A0A088ARM9,103.0
K7JZR1,no,A0A088ACE6,93.6
K7JZR2,no,A0A088A370,72.35
K7JZR3,no,A0A088ABA9,154.0
K7JZR4,no,A0A088AVN5,75.85
K7JZR6,no,A0A087ZPD3,208.5
K7JZR7,no,A0A088AIY3,65.9
K7JZU2,no,A0A088A5Z2,71.4
K7JZU4,no,A0A088A0V4,188.5
K7JZU5,no,A0A088A0V5,164.0
K7JZV1,no,A0A087ZRW7,63.75
K7JZX5,no,A0A088AR36,72.8
K7JZX6,no,A0A088AN05,420.5
K7K008,no,A0A088AE34,76.3
K7K015,no,A0A088AKJ7,67.19999999999999
K7K025,no,A0A088AGX1,59.3
K7K069,no,A0A088AKG4,116.0
K7K096,no,A0A088AS21,52.599999999999994
K7K0A1,no,A0A088AMD0,77.8
K7K0A2,no,A0A087ZXW5,88.0
K7K0C6,no,A0A088AUA8,139.0
K7K0F7,no,A0A088ATY7,83.2
K7K0F8,no,A0A088AJA2,159.0
K7K0F9,no,A0A088A6R6,57.0
K7K0G3,no,A0A088AG73,95.69999999999999
K7K0P3,no,A0A088AAJ2,94.4
Q2XUI0,no,A0A088A528,231.0
Q68KL9,no,A0A088ALY4,194.0
X2BDQ4,no,A0A088ARY2,2182.0
A0A087ZMV4,A0A088ASY7,K7IQB0,585.0
A0A087ZN44,C9WMM5,K7IV06,154.0
A0A087ZN78,A0A088AHP1,K7JHW7,94.6
A0A087ZNC5,A0A088AIN2,K7IXQ1,232.5
A0A087ZNE1,A0A087ZXR0,K7JPK5,139.0
A0A087ZNE9,A0A088A9Z2,K7JZS7,146.0
A0A087ZNT2,Q6QEJ7,K7IQ05,8.0
A0A087ZNT6,A0A087ZVM5,K7JPK6,2.6999999999999957
A0A087ZP00,A0A087ZQU9,K7JBW9,2.0
A0A087ZPG4,A0A087ZPG5,K7JK44,334.85
A0A087ZPH8,A0A088A6N1,K7JT95,1.0999999999999979
A0A087ZPJ5,A0A087ZPJ3,K7JD89,86.0
A0A087ZPK8,A0A088AQK7,K7JNN2,0.3999999999999986
A0A087ZPN5,A0A088A4F8,K7IR25,41.0
A0A087ZPS9,Q5BLY4,K7IW98,80.0
A0A087ZPZ7,A0A088AH93,K7JGG8,172.0
A0A087ZQ26,A0A088AN23,K7J858,40.45
A0A087ZQ75,A0A087ZX73,K7JWQ2,1.8999999999999986
A0A087ZQB4,A0A088AFM4,K7JM55,3.400000000000002
A0A087ZQH9,A0A087ZQI0,K7JI73,142.6
A0A087ZQH9,A0A087ZQI0,K7JP11,149.5
A0A087ZQU5,A0A088A8H6,K7IN14,17.0
A0A087ZQY8,A0A088AT44,K7J3M3,128.0
A0A087ZR00,A0A087ZTE7,K7IMU9,120.0
A0A087ZR06,A0A087ZZK0,K7JDA3,3.5000000000000036
A0A087ZR31,A0A087ZY26,K7ISU0,10.0
A0A087ZR68,A0A088A4W8,K7IV39,135.5
A0A087ZR69,A0A088A4W9,K7IV40,686.0
A0A087ZR72,A0A088A6M4,K7IYN2,126.0
A0A087ZRC7,Q5BLY5,K7IZV4,454.0
A0A087ZRN9,A0A088AEH7,K7JZV3,86.8
A0A087ZRU5,A0A087ZRU6,K7J7T6,133.5
A0A087ZRX5,A0A088A980,K7IZ13,372.5
A0A087ZS17,A0A088A9B0,K7JZQ1,324.5
A0A087ZSA4,A0A088ABE9,K7J6G4,28.5
A0A087ZSL2,A0A088AA59,K7JD07,0.5
A0A087ZSU2,A0A087ZSU3,K7JEF9,228.5
A0A087ZSU5,A0A088A3H7,K7JSE7,0.5999999999999979
A0A087ZSY5,A0A088A460,K7IUV0,64.0
A0A087ZSZ0,A0A087ZWT0,K7JSQ0,46.0
A0A087ZT17,A0A088A908,K7K0K4,187.5
A0A087ZTE8,A0A088A856,K7JVA1,84.0
A0A087ZTF5,A0A088A3E6,K7JNB3,1.6000000000000085
A0A087ZTI4,A0A088AGB3,K7INR5,224.5
A0A087ZTJ4,B0LUE8,K7IS52,23.0
A0A087ZTL6,A0A087ZTL7,K7JU97,307.65
A0A087ZUF4,A0A088AAT4,K7J548,47.0
A0A087ZUQ1,A0A088AU38,K7IN01,2.0
A0A087ZUQ5,A0A088A9I1,K7IVR2,96.5
A0A087ZUR7,A0A087ZUR8,K7J0W4,526.35
A0A087ZV06,O76756,K7IWE3,45.0
A0A087ZV10,A0A088ALV5,K7IPN6,370.0
A0A087ZVL8,A0A088AW78,K7J3P5,8.999999999999993
A0A087ZVU3,A0A088A252,K7JUB3,2.650000000000002
A0A087ZVW8,A0A088A178,K7IZT6,24.0
A0A087ZW04,A0A087ZW68,K7J2N7,91.0
A0A087ZW06,A0A088AJ00,K7IQ71,212.0
A0A087ZW18,A0A088A3F3,K7JW74,1.9000000000000021
A0A087ZW31,A0A088AFB2,K7IMH8,101.0
A0A087ZW65,A0A088A1N1,K7IWN4,295.5
A0A087ZWK4,Q17058,K7IPZ9,536.0
A0A087ZWK6,A0A088AB99,K7JR44,0.3999999999999986
A0A087ZWM6,A0A088AQI4,K7JPK0,628.5
A0A087ZWU2,A0A088AIU9,K7JI46,208.65
A0A087ZWX6,A0A088ALM9,K7JKI6,0.3999999999999986
A0A087ZX05,A0A088A9H8,K7JG26,1.6000000000000014
A0A087ZXA0,A0A087ZXA1,K7IR20,185.5
A0A087ZXB9,A0A087ZV99,K7JSY9,0.7999999999999972
A0A087ZXF6,A0A088A9C3,K7IND2,260.0
A0A087ZXU2,A0A087ZXU3,K7IVB0,147.0
A0A087ZXU5,A0A087ZXV8,K7INH5,147.0
A0A087ZXU7,A0A087ZXU8,K7J1V2,18.0
A0A087ZXZ9,A0A088AGF2,K7IU75,325.0
A0A087ZY10,A0A087ZY15,K7JF86,83.0
A0A087ZYH5,A0A088ANS5,K7JNJ8,16.0
A0A087ZYL5,A0A087ZYL6,K7J2I8,16.5
A0A087ZYR7,A0A087ZZ42,K7IQM9,148.0
A0A087ZYX4,A0A088A846,K7IZY3,258.0
A0A087ZYX8,Q8MQS8,K7JAA7,67.5
A0A087ZZ49,A0A088ATN4,K7JI88,15.799999999999997
A0A087ZZF9,A0A088A948,K7JYQ4,235.0
A0A087ZZK8,P00630,K7IQS9,26.5
A0A087ZZN9,A0A088AGK1,K7IUK1,9.0
A0A087ZZV8,A0A087ZS98,K7JRM2,1.6000000000000014
A0A088A0N0,A0A088A7Q5,K7ISP5,2.0
A0A088A186,A0A088A187,K7ITC0,136.0
A0A088A1D0,B2D0J4,K7JAQ2,914.0
A0A088A1H9,A0A088A1I0,K7IVX8,460.0
A0A088A1I2,A0A088A1I0,K7JKQ5,397.0
A0A088A1P4,A0A088AQZ8,K7J584,155.5
A0A088A1V9,A0A088A3U3,K7IPX6,2.0
A0A088A1Y4,A0A088A312,K7JZG7,0.7999999999999972
A0A088A2A8,A0A088AIM3,K7IR04,37.0
A0A088A2B3,A0A088A4X7,K7IMU7,390.5
A0A088A2W0,A0A088AHE3,K7JE68,0.6999999999999993
A0A088A338,A0A088AKV3,K7K0D8,105.3
A0A088A386,A0A088AC51,K7JYT9,17.300000000000004
A0A088A3G1,A0A088A870,K7JIJ1,25.0
A0A088A400,A0A088AIV9,K7JX95,149.2
A0A088A422,A0A088AFR2,K7JD79,228.0
A0A088A441,A0A088AFR1,K7JX96,984.5
A0A088A476,A0A088ASY9,K7J9Y6,31.60000000000001
A0A088A4C2,A0A087ZU46,K7JXJ3,0.8000000000000043
A0A088A4E6,A0A088A4K7,K7IU47,254.0
A0A088A4R2,A0A088A4V4,K7IS12,160.0
A0A088A4S4,A0A088ALV2,K7JV94,5.799999999999997
A0A088A4T0,Q4ZJX1,K7J5J9,75.5
A0A088A4Y1,A0A088AI82,K7IWJ6,557.0
A0A088A4Z9,A0A088A500,K7J1Y8,25.0
A0A088A567,A0A088ADG5,K7JUQ2,2.1999999999999993
A0A088A5D7,A0A088A5D8,K7J757,60.5
A0A088A5I0,A0A088A5I1,K7JI64,71.05
A0A088A5R5,A0A088AJA9,K7JPD1,2.150000000000002
A0A088A5S7,A0A087ZYF3,K7IZ36,187.0
A0A088A5U4,A0A088A6P8,K7JKG7,716.15
A0A088A617,A0A087ZS98,K7JFT6,1.5
A0A088A682,A0A088APG3,K7J7N0,132.2
A0A088A687,A0A088AKX6,K7JN04,6.600000000000001
A0A088A6F5,A0A088AW60,K7IRN5,126.0
A0A088A6K5,U3KR42,K7J3H1,30.0
A0A088A6N9,A0A088AAZ9,K7JGD5,885.0
A0A088A6P1,A0A088AMJ2,K7J145,61.599999999999994
A0A088A6P6,A0A088AC06,K7JI86,28.200000000000003
A0A088A6R3,A0A088A6R5,B3VN92,249.0
A0A088A715,A0A088AI74,K7J7V9,528.0
A0A088A7M4,A0A088AAI0,K7IRF2,213.5
A0A088A7X5,A0A088ALI6,K7IZE0,178.0
A0A088A802,A0A088A825,K7ITP2,46.0
A0A088A803,A0A088A826,K7IY33,7.0
A0A088A824,A0A088A7T2,K7IT51,28.5
A0A088A864,A0A088AIF9,K7J1C0,492.5
A0A088A8D5,Q5MQL3,K7J0P7,121.6
A0A088A8W4,A0A088A975,K7JBM3,1.5
A0A088A8Z6,A0A088AJT5,K7JP38,41.5
A0A088A903,A0A088A5B4,K7JYR4,14.25
A0A088A978,A0A088A979,K7IZ15,21.950000000000003
A0A088A9C8,A0A088AHP1,K7JPZ1,121.9
